service_type,age,income,family_size,docs_missing,aadhaar_linked,bank_linked,name_mismatch,father_name_mismatch,prev_rejections,operator_exp_months,rejected
widow_pension,55,60968,4,1,1,0,0,0,2,39,0
ayushman,67,147364,4,0,1,1,0,0,0,22,1
ration_card,37,238175,3,1,1,1,0,0,1,41,1
caste_certificate,26,146331,5,2,1,1,0,0,0,1,1
ration_card,73,226507,6,1,1,1,0,0,1,42,0
old_age_pension,27,268498,1,0,0,1,1,1,2,12,1
caste_certificate,55,176179,9,0,1,1,0,0,0,45,0
widow_pension,72,178177,6,2,0,0,0,0,0,21,1
caste_certificate,54,290036,10,0,1,0,0,1,2,52,1
old_age_pension,61,198572,4,1,1,0,0,1,1,38,1
old_age_pension,68,150655,3,0,0,1,0,0,3,54,1
old_age_pension,77,33949,7,0,1,0,0,0,0,53,1
ayushman,23,201283,8,0,1,1,0,1,1,42,1
widow_pension,25,192993,10,1,1,0,1,0,1,44,1
ayushman,58,282281,4,2,0,1,0,0,1,30,1
caste_certificate,23,284014,3,2,0,0,0,0,1,34,0
widow_pension,47,215075,9,1,1,1,0,0,1,53,1
income_certificate,76,116000,7,1,1,0,0,0,0,10,0
caste_certificate,85,299947,4,0,1,1,0,0,1,41,0
income_certificate,75,67331,9,0,1,1,0,0,1,15,0
old_age_pension,43,45181,3,0,1,1,0,0,0,34,1
ration_card,75,234313,6,0,0,1,0,0,0,56,1
old_age_pension,26,75419,3,0,1,1,0,1,0,40,1
income_certificate,58,215308,9,0,1,1,1,0,1,53,1
widow_pension,33,32384,4,0,0,1,0,0,1,5,0
ration_card,72,59897,2,0,0,1,0,1,1,3,1
old_age_pension,30,93506,8,0,1,1,1,0,1,58,1
old_age_pension,28,175550,9,0,1,1,0,0,0,56,1
old_age_pension,62,109168,2,2,1,1,0,0,0,19,1
old_age_pension,28,30334,5,0,1,1,0,0,0,7,1
widow_pension,61,121433,3,1,1,1,0,0,2,43,1
caste_certificate,52,220211,5,1,1,1,0,0,0,38,1
ayushman,84,103791,2,0,1,1,0,0,0,37,1
income_certificate,22,288793,7,0,1,1,0,0,0,49,0
income_certificate,49,58025,9,0,0,1,0,0,2,34,0
ayushman,72,298223,2,0,0,1,0,0,1,57,1
income_certificate,56,192881,3,0,0,1,0,0,0,3,0
widow_pension,70,257660,6,0,1,0,0,0,1,3,1
ration_card,73,248975,2,1,1,1,0,0,0,16,1
income_certificate,67,77391,1,1,1,0,0,1,2,58,0
caste_certificate,75,50932,7,0,1,0,0,0,0,36,0
widow_pension,85,68963,9,2,1,1,0,0,0,53,1
ayushman,27,161684,6,1,1,1,0,0,2,21,1
widow_pension,72,66351,5,1,1,1,0,0,2,34,0
income_certificate,29,81563,3,0,1,0,0,0,1,16,0
income_certificate,37,133436,6,1,1,1,0,0,0,6,0
ayushman,31,50477,2,0,0,1,0,0,1,39,1
income_certificate,79,68730,6,1,0,1,0,0,0,20,0
income_certificate,54,299946,8,1,0,1,0,0,1,41,0
caste_certificate,40,29550,8,1,1,1,1,1,0,42,0
widow_pension,66,205905,1,2,1,1,0,0,0,24,1
income_certificate,68,252952,8,3,1,1,0,0,1,51,1
caste_certificate,48,60920,9,1,1,1,0,0,3,40,1
income_certificate,29,148904,6,0,1,1,1,1,3,16,1
old_age_pension,68,239753,4,1,0,1,0,0,0,46,1
ration_card,23,56304,2,1,1,1,0,0,0,59,0
ration_card,51,151200,7,2,1,1,0,0,3,37,0
ayushman,25,141395,9,0,1,1,0,0,2,43,1
ration_card,31,95853,9,1,1,1,0,0,0,47,0
ration_card,42,109266,4,1,1,1,0,0,0,52,0
old_age_pension,65,191325,7,1,1,1,0,1,0,6,1
income_certificate,69,241922,4,0,1,0,0,0,0,40,0
widow_pension,50,147860,2,1,1,1,0,0,1,35,1
widow_pension,38,84741,4,0,0,1,1,0,1,59,1
income_certificate,75,202153,2,3,1,0,0,0,0,56,1
old_age_pension,70,45263,3,0,1,1,0,1,2,46,0
income_certificate,45,256428,3,3,1,1,0,0,2,55,1
income_certificate,65,77457,4,0,0,0,0,0,2,35,0
old_age_pension,55,148747,1,0,0,1,1,0,0,57,1
ration_card,63,283655,4,0,1,1,1,0,2,59,1
ration_card,77,53016,2,1,1,1,0,0,1,34,0
income_certificate,76,65090,10,0,1,1,1,0,2,15,1
income_certificate,60,218258,9,0,1,1,0,1,3,35,0
caste_certificate,30,76723,2,1,1,1,0,0,2,15,1
ayushman,35,35611,4,0,1,0,1,0,0,30,0
caste_certificate,36,50593,9,0,1,0,0,0,0,10,0
ration_card,36,113381,5,0,1,1,0,0,0,33,0
ration_card,61,121767,2,1,1,1,0,0,1,44,0
widow_pension,80,19688,5,0,1,0,0,0,1,29,0
old_age_pension,30,169190,7,0,1,1,0,0,1,44,0
ayushman,83,59063,7,0,1,1,0,0,0,33,0
widow_pension,44,35467,7,0,1,1,0,0,1,14,0
ration_card,65,218352,2,2,1,1,0,0,1,35,1
caste_certificate,36,213879,5,1,1,1,0,0,2,58,1
income_certificate,44,88675,4,0,1,1,0,0,2,20,0
ayushman,42,216053,4,1,1,1,0,0,0,41,1
ration_card,52,253777,9,1,0,1,0,0,0,23,0
caste_certificate,40,241499,10,1,1,1,0,0,0,12,1
ration_card,82,89984,3,2,1,1,0,0,0,40,1
widow_pension,76,201212,4,0,1,1,1,0,0,11,1
ayushman,85,153729,5,0,0,1,0,0,1,17,1
caste_certificate,72,21432,2,1,1,0,1,0,0,24,1
income_certificate,39,88920,8,1,1,1,0,0,1,54,0
widow_pension,66,259945,7,1,1,1,0,0,0,47,1
widow_pension,33,252400,4,0,1,1,1,0,1,5,1
old_age_pension,19,61748,10,2,1,1,1,0,1,42,1
income_certificate,18,244194,8,2,0,1,0,0,1,30,1
old_age_pension,30,249258,1,0,1,1,0,0,0,37,1
widow_pension,42,186034,9,1,1,1,0,0,0,25,1
widow_pension,84,243494,2,0,1,1,1,0,2,58,1
widow_pension,72,146890,6,2,1,1,0,0,2,35,1
old_age_pension,18,73593,8,0,1,1,0,0,0,14,1
income_certificate,50,31391,6,0,1,1,0,0,2,47,0
caste_certificate,71,98750,5,1,1,1,0,0,0,42,1
old_age_pension,57,65635,10,0,1,1,0,0,2,41,1
widow_pension,25,119759,7,3,1,1,0,0,2,34,1
income_certificate,29,214211,4,0,1,0,0,0,2,3,0
ration_card,31,277865,4,0,1,0,0,0,1,49,1
ration_card,39,16219,3,1,1,1,0,0,1,47,0
caste_certificate,58,135899,8,3,1,1,0,0,1,5,1
widow_pension,62,189511,3,1,1,1,0,0,2,22,1
old_age_pension,59,57841,4,0,1,1,0,0,0,2,0
ayushman,19,168573,8,1,0,1,1,0,2,23,1
old_age_pension,52,125182,2,0,1,1,0,0,2,48,1
caste_certificate,74,213666,4,0,1,1,0,0,1,58,0
income_certificate,18,44065,7,2,1,0,0,0,2,40,1
income_certificate,26,116015,10,1,1,1,1,0,2,12,1
income_certificate,49,256800,7,0,1,1,1,0,0,59,1
income_certificate,37,21443,5,0,1,1,0,0,1,47,0
income_certificate,67,99288,10,0,1,1,0,0,0,31,0
old_age_pension,44,114566,8,0,1,1,0,0,0,30,1
widow_pension,54,114501,2,2,0,1,0,0,3,18,1
widow_pension,74,280368,9,0,1,1,0,1,3,49,1
caste_certificate,35,139868,10,0,1,1,0,0,1,12,0
widow_pension,26,269519,7,1,0,1,0,1,1,36,1
widow_pension,44,166158,2,1,1,0,0,0,2,48,1
old_age_pension,85,116028,2,1,1,1,1,0,1,27,1
ayushman,58,185967,9,0,1,1,0,0,0,45,1
income_certificate,83,259252,8,2,1,1,0,1,2,33,1
caste_certificate,39,225958,2,0,1,1,0,0,2,23,0
old_age_pension,39,281311,6,2,1,0,0,0,0,59,1
caste_certificate,85,26955,3,0,1,1,0,0,1,26,0
ayushman,38,242888,8,0,0,1,0,0,2,21,1
widow_pension,70,31350,5,0,1,0,0,0,0,48,0
old_age_pension,29,92897,10,0,1,1,0,0,3,35,1
income_certificate,60,48201,3,2,1,0,0,0,3,20,1
ration_card,64,211367,7,0,0,1,0,0,0,39,1
ration_card,57,103857,7,0,1,1,0,0,0,36,0
ayushman,74,184272,5,1,1,1,1,0,0,54,1
income_certificate,59,110489,2,1,1,1,0,0,2,37,0
caste_certificate,70,282330,5,0,1,1,0,0,0,58,0
ayushman,64,242900,2,1,1,0,0,0,0,11,1
widow_pension,21,25495,9,0,1,0,0,0,1,54,0
ration_card,45,203470,3,0,0,1,0,0,2,33,1
caste_certificate,29,227026,7,2,0,1,1,0,2,23,1
ration_card,77,273817,5,1,1,1,0,0,3,21,1
caste_certificate,36,198710,6,1,1,1,0,0,3,23,0
caste_certificate,20,152619,3,1,1,1,0,0,2,42,1
caste_certificate,18,123686,3,0,1,1,0,0,1,31,0
widow_pension,24,126494,5,0,1,1,0,0,0,9,1
ration_card,45,112426,8,2,1,1,0,0,2,30,1
old_age_pension,40,220336,10,1,0,1,0,0,3,44,1
caste_certificate,80,255910,4,0,1,0,0,0,1,48,0
old_age_pension,75,131227,8,1,1,1,0,1,0,53,0
income_certificate,69,151317,2,3,1,1,0,0,1,41,1
caste_certificate,55,282347,10,0,1,0,0,0,2,28,0
ration_card,62,294797,2,0,1,1,0,0,0,19,1
old_age_pension,24,64071,9,1,1,0,0,0,2,49,1
old_age_pension,82,120487,2,1,0,1,0,0,0,38,1
ayushman,42,177042,5,1,0,1,0,0,0,45,1
income_certificate,52,112996,8,0,1,1,0,0,1,8,0
caste_certificate,80,273788,7,1,1,1,0,0,0,59,1
old_age_pension,64,139557,6,1,1,1,0,0,0,44,0
widow_pension,78,289466,2,0,0,1,0,1,1,8,1
old_age_pension,63,29465,9,1,1,1,1,0,1,55,1
ration_card,47,193343,10,2,1,0,0,0,0,30,1
ayushman,56,195357,2,0,1,1,0,0,0,51,1
income_certificate,37,62179,2,2,1,1,0,0,2,8,1
income_certificate,54,260865,3,0,1,1,0,0,2,13,0
ayushman,29,295672,2,1,1,1,0,0,1,16,1
income_certificate,76,177383,7,0,1,1,0,0,1,43,0
income_certificate,28,223567,1,1,1,1,0,0,0,49,0
ayushman,73,166795,4,1,1,1,1,0,2,56,1
income_certificate,60,176318,1,0,1,1,0,0,2,41,0
old_age_pension,48,199728,5,0,1,1,0,0,1,9,1
caste_certificate,73,240706,10,0,1,1,0,1,3,21,1
income_certificate,49,156678,5,0,0,1,1,0,0,53,0
widow_pension,35,182444,2,1,0,1,1,1,2,36,1
ration_card,60,65490,8,0,0,1,1,0,2,56,1
old_age_pension,51,280157,4,1,1,0,1,0,1,32,1
old_age_pension,35,107289,4,1,1,1,0,0,1,29,1
caste_certificate,36,55768,8,0,1,0,0,0,0,60,0
ration_card,71,242298,6,0,1,1,0,0,0,27,1
caste_certificate,27,233257,9,2,1,1,0,1,0,51,1
caste_certificate,29,173668,10,1,1,1,0,0,2,16,1
caste_certificate,73,117123,10,0,1,1,0,0,1,27,0
old_age_pension,69,198303,10,1,1,1,0,0,1,28,1
ayushman,74,236018,1,1,1,1,0,0,0,17,1
old_age_pension,52,126464,8,0,1,1,0,0,0,46,1
caste_certificate,62,127391,6,0,1,1,0,0,0,11,0
ration_card,56,65614,6,1,1,1,0,0,0,54,0
widow_pension,40,199266,1,3,1,1,0,0,1,50,1
widow_pension,40,231289,2,0,1,1,0,0,2,26,1
caste_certificate,35,51251,3,1,1,1,1,0,0,59,1
old_age_pension,18,151003,10,3,0,1,0,0,1,52,1
income_certificate,37,27546,1,1,1,1,0,0,1,30,0
income_certificate,83,254823,3,0,1,1,0,0,1,42,0
caste_certificate,27,192913,10,1,0,1,0,0,0,21,1
caste_certificate,33,77952,8,1,0,1,0,0,1,48,1
widow_pension,36,130513,5,1,1,1,0,0,3,38,1
ration_card,27,221895,1,2,1,1,0,0,0,5,1
ration_card,56,276592,10,2,1,1,0,0,2,19,1
old_age_pension,61,118661,5,1,1,1,0,0,0,3,1
ration_card,27,223042,5,0,1,1,0,0,0,37,1
old_age_pension,80,81185,3,2,0,0,0,0,1,13,1
old_age_pension,28,124954,5,0,1,1,0,0,0,10,1
widow_pension,51,73628,3,0,1,1,0,0,1,51,0
ration_card,61,228974,10,2,1,1,0,0,3,2,1
income_certificate,50,297465,8,0,1,1,0,0,3,23,0
widow_pension,60,178513,1,2,0,1,0,0,0,47,1
old_age_pension,32,273829,4,0,1,1,0,0,1,22,1
widow_pension,41,137469,10,3,0,1,0,0,0,45,1
old_age_pension,27,30451,7,1,1,1,0,0,0,27,1
ration_card,52,238289,7,2,1,0,1,0,3,6,1
income_certificate,69,78936,1,2,1,1,0,0,2,19,1
caste_certificate,67,135198,9,0,0,1,0,0,2,28,0
ration_card,71,45776,10,1,0,1,0,0,0,9,1
widow_pension,23,275925,4,0,1,1,1,0,2,19,1
caste_certificate,36,245070,8,1,1,1,0,0,0,23,1
income_certificate,60,182611,5,1,0,1,0,0,0,15,0
ayushman,30,272556,7,2,0,1,0,1,0,21,1
old_age_pension,49,138780,6,1,1,0,0,0,1,27,1
income_certificate,60,109407,10,1,1,1,0,0,1,49,0
income_certificate,40,135958,4,0,1,1,0,0,3,45,1
income_certificate,28,296857,6,0,1,1,0,1,0,12,0
caste_certificate,37,232979,7,1,0,1,0,0,1,26,1
ration_card,33,146059,1,0,1,0,0,1,0,38,0
old_age_pension,55,242270,8,0,1,0,0,0,1,42,1
ayushman,46,37694,5,0,0,1,0,0,1,52,1
ayushman,57,224178,10,2,1,0,0,0,0,60,0
ration_card,55,276050,1,2,1,1,0,0,1,30,1
income_certificate,36,108586,6,2,1,0,0,0,3,29,1
old_age_pension,20,80200,8,0,1,0,0,0,2,48,1
income_certificate,75,105451,8,1,1,1,0,0,1,45,0
caste_certificate,36,43609,3,1,1,1,0,1,0,32,1
caste_certificate,40,143533,4,0,0,1,0,0,0,9,0
income_certificate,76,36502,5,1,1,0,0,0,1,27,0
ration_card,20,108571,5,2,1,1,0,0,2,30,1
ayushman,81,173688,6,0,0,1,1,0,1,9,1
ration_card,42,104071,5,2,1,1,0,0,1,54,1
caste_certificate,44,98293,2,0,1,1,0,0,1,49,0
income_certificate,23,182050,6,0,1,1,0,0,0,60,1
ayushman,78,216862,2,0,1,0,0,1,1,36,1
income_certificate,26,43613,2,0,1,1,0,0,0,14,0
old_age_pension,47,255680,7,1,1,1,0,0,1,39,1
ayushman,57,219464,9,0,1,1,0,0,1,28,1
widow_pension,35,170708,9,0,1,1,1,0,1,15,1
old_age_pension,46,252366,5,2,1,1,1,0,0,48,1
widow_pension,79,17957,5,3,1,1,0,0,1,57,1
income_certificate,68,154862,6,0,1,0,0,0,1,33,0
widow_pension,80,201460,1,0,1,1,1,0,1,52,0
widow_pension,40,76134,3,0,1,0,0,0,0,48,0
income_certificate,29,209722,3,0,1,1,0,0,0,15,0
income_certificate,75,256304,5,1,0,1,0,1,0,49,0
ration_card,70,153221,3,0,0,1,0,0,0,39,1
income_certificate,57,24853,7,0,1,1,0,0,2,45,0
ayushman,81,254050,9,0,1,1,0,0,2,34,0
widow_pension,82,236149,1,1,1,0,0,0,2,26,1
income_certificate,33,148175,8,0,1,1,0,0,2,1,0
income_certificate,62,256285,2,1,1,1,0,0,1,6,0
ration_card,59,228664,5,2,1,0,0,0,0,18,0
income_certificate,46,297557,3,0,1,1,0,0,1,14,0
widow_pension,50,146341,5,0,1,0,0,0,1,11,1
caste_certificate,43,263066,10,2,1,1,0,0,2,9,1
ayushman,49,139395,4,0,1,1,1,0,0,16,1
widow_pension,55,157891,9,0,1,1,0,0,2,37,1
ration_card,63,140184,9,0,1,1,1,0,3,54,0
income_certificate,27,116019,4,0,0,1,1,0,0,11,1
ration_card,41,295009,2,1,1,1,0,0,0,17,1
caste_certificate,44,100132,9,0,1,1,0,0,2,18,0
ayushman,69,22869,4,1,1,1,0,0,1,48,0
ayushman,47,116045,9,0,1,1,0,0,2,43,1
ayushman,66,112593,2,1,1,1,0,0,1,42,0
income_certificate,85,211351,7,0,1,1,0,0,0,50,0
ration_card,77,200254,2,1,1,0,0,0,0,20,1
old_age_pension,59,180939,3,0,0,1,0,0,1,8,1
widow_pension,77,215899,8,0,0,1,1,0,1,31,1
caste_certificate,84,137466,8,0,1,1,0,0,3,4,1
caste_certificate,29,248919,5,0,1,1,0,0,0,8,0
ration_card,47,62853,1,0,0,1,0,0,1,48,1
ayushman,66,175951,5,0,0,1,0,0,1,4,1
income_certificate,47,247275,9,0,1,1,0,0,3,46,0
old_age_pension,25,31410,9,0,1,1,0,0,0,15,0
ayushman,65,79160,10,0,1,0,0,0,1,46,0
old_age_pension,29,135602,5,2,0,1,0,0,0,1,1
widow_pension,39,289378,9,1,1,1,0,0,2,58,1
widow_pension,42,190772,7,1,0,0,0,0,2,30,1
old_age_pension,28,244990,10,0,1,1,0,1,1,30,1
widow_pension,19,265013,7,2,1,1,0,0,0,24,1
ration_card,73,184294,9,1,1,1,0,0,2,29,1
old_age_pension,73,136186,10,3,1,1,0,0,2,21,1
income_certificate,54,286670,1,3,1,1,0,0,0,51,1
ration_card,52,222969,7,2,0,1,0,0,1,11,1
ration_card,33,19907,7,0,1,1,0,0,0,57,0
caste_certificate,45,43128,9,0,1,1,0,1,0,46,1
caste_certificate,75,69673,9,0,1,1,0,1,0,13,1
income_certificate,66,274797,10,0,1,1,0,0,0,58,0
caste_certificate,23,118154,2,0,1,1,0,0,3,57,0
ration_card,56,216736,9,0,1,1,0,0,0,16,1
ayushman,40,230003,4,0,1,1,0,0,0,29,1
widow_pension,23,21700,7,2,1,1,0,0,0,53,1
ayushman,28,161592,6,1,1,0,0,0,1,30,1
ayushman,34,77005,5,1,1,1,0,0,0,24,0
caste_certificate,77,213531,3,0,1,1,0,1,0,57,1
ayushman,56,128822,8,0,1,1,0,0,0,3,1
income_certificate,64,81434,6,1,1,1,1,0,0,51,1
ayushman,40,211328,9,0,1,1,0,0,1,48,1
ration_card,77,27931,10,0,1,1,0,0,1,19,0
widow_pension,31,50023,7,0,1,1,0,1,0,28,0
widow_pension,73,188357,7,0,1,1,0,0,0,39,0
widow_pension,67,183455,3,1,1,1,1,0,0,44,1
widow_pension,56,78036,3,3,0,1,0,0,1,58,1
income_certificate,68,276637,5,0,1,1,0,0,0,21,0
widow_pension,33,39996,3,1,1,1,0,0,2,43,0
caste_certificate,57,257531,7,0,1,0,0,1,0,42,1
widow_pension,25,142142,3,2,1,1,1,0,3,18,1
caste_certificate,19,127325,6,3,1,1,1,0,1,50,1
caste_certificate,70,142523,5,0,1,1,1,0,1,24,1
old_age_pension,57,70584,5,0,1,0,0,0,0,60,1
widow_pension,62,182132,4,0,1,1,0,0,0,56,1
ayushman,31,228457,7,0,0,1,1,0,1,39,1
widow_pension,18,41591,8,3,1,1,1,0,0,40,0
ration_card,64,196513,1,0,1,1,0,0,3,14,1
ayushman,52,154803,5,2,1,1,0,0,2,30,1
widow_pension,78,206619,6,3,1,1,0,0,0,23,1
widow_pension,60,34294,6,1,1,1,1,0,1,22,0
income_certificate,23,29256,6,0,1,1,0,0,0,22,0
income_certificate,67,245583,8,0,1,1,0,0,1,25,0
income_certificate,31,96783,2,1,1,1,0,0,0,39,0
ayushman,29,253991,9,1,1,1,0,0,2,23,1
caste_certificate,35,226929,4,1,1,1,0,0,2,43,1
ayushman,40,119674,9,1,0,1,0,0,1,23,1
ayushman,48,294520,9,0,1,1,0,0,0,44,1
widow_pension,55,253264,3,1,1,0,0,0,2,50,1
ayushman,59,76513,7,0,1,1,0,0,1,33,0
widow_pension,85,39124,2,1,1,1,0,1,3,37,0
caste_certificate,20,70234,7,0,1,1,0,0,0,19,0
caste_certificate,76,121027,7,1,1,1,1,0,0,39,1
widow_pension,23,242404,7,0,1,0,0,0,2,8,1
old_age_pension,28,124664,1,3,1,1,1,0,0,31,1
caste_certificate,78,252965,8,0,0,1,0,0,0,16,0
income_certificate,24,164682,3,3,1,1,1,0,2,23,1
ration_card,31,219198,6,1,1,0,0,0,0,8,1
caste_certificate,21,287388,7,1,0,1,0,0,0,10,1
income_certificate,77,86049,10,0,1,1,0,0,1,25,0
ration_card,30,39515,3,0,1,1,0,0,1,1,0
old_age_pension,30,177162,1,0,1,1,0,0,0,39,1
ration_card,44,259936,4,0,1,1,0,0,3,20,1
old_age_pension,49,66597,4,1,1,1,0,0,2,9,1
income_certificate,82,41269,6,0,1,1,0,0,1,16,0
caste_certificate,80,97533,2,1,1,1,0,0,1,43,1
caste_certificate,62,42758,9,0,1,1,0,1,0,13,1
ayushman,20,144601,6,1,1,1,0,0,3,52,1
ration_card,50,293066,10,2,0,1,0,1,1,40,1
caste_certificate,34,174864,4,1,0,1,0,0,2,38,1
income_certificate,35,139585,5,0,1,1,0,0,0,43,0
old_age_pension,23,102682,3,1,0,1,0,0,3,39,1
ayushman,57,182479,6,3,1,1,0,0,0,51,1
ayushman,57,112121,5,0,1,0,1,1,1,20,1
caste_certificate,57,51745,8,0,1,0,0,0,2,36,0
ration_card,72,23282,3,0,1,1,0,0,1,28,0
income_certificate,82,29489,3,0,1,0,0,0,1,16,0
ration_card,43,172443,8,0,1,1,0,0,0,48,1
ration_card,79,269684,10,0,0,1,0,0,1,28,1
old_age_pension,69,296023,1,1,1,1,0,0,0,56,1
income_certificate,19,215496,10,0,1,0,0,0,2,35,0
ration_card,70,36033,2,2,1,1,0,0,0,45,1
old_age_pension,52,45755,5,0,1,1,0,0,1,51,1
widow_pension,56,130875,2,1,1,1,0,0,1,36,1
ration_card,56,132110,6,0,1,1,0,0,1,24,0
ration_card,32,241711,9,0,1,1,0,0,0,53,1
ayushman,79,94978,8,1,0,1,0,1,1,33,1
old_age_pension,61,119517,8,1,0,1,1,0,2,16,1
caste_certificate,36,263682,8,1,1,1,0,0,3,7,1
old_age_pension,74,194378,5,1,1,1,0,0,3,28,1
ayushman,78,132940,5,1,1,1,0,1,1,36,1
ration_card,82,239805,10,1,1,0,0,0,1,10,1
ration_card,65,104483,6,1,1,1,0,0,0,25,0
caste_certificate,74,21379,6,0,0,0,1,0,2,39,1
caste_certificate,47,112491,2,2,1,1,0,0,1,4,1
income_certificate,55,278056,7,2,0,1,0,1,0,48,1
ration_card,30,22215,6,0,0,0,0,0,0,21,1
ration_card,55,88552,6,1,0,1,0,0,1,18,1
ration_card,34,139442,5,0,1,1,0,0,1,39,0
income_certificate,21,164477,6,0,1,1,0,0,0,59,0
old_age_pension,37,16489,6,0,1,1,0,0,0,35,1
widow_pension,61,65419,4,0,1,1,0,0,2,11,0
old_age_pension,34,66562,6,1,1,1,0,0,0,45,1
widow_pension,53,59915,6,0,1,1,0,0,0,48,0
income_certificate,48,147324,5,0,1,1,1,0,1,9,1
old_age_pension,61,89648,1,0,0,0,0,0,0,54,1
old_age_pension,78,18150,3,2,1,0,1,0,1,17,1
income_certificate,84,178255,5,1,1,1,0,0,1,23,0
caste_certificate,62,84868,10,1,1,1,0,0,1,14,1
caste_certificate,18,277862,3,1,0,1,1,0,1,20,1
widow_pension,78,166249,1,0,1,1,0,0,1,35,1
ration_card,66,207183,10,1,1,1,1,0,1,4,1
ration_card,26,124428,2,0,0,1,0,0,0,45,1
old_age_pension,64,189367,4,0,1,1,0,0,2,52,0
ration_card,27,163483,5,2,1,1,0,0,1,12,1
old_age_pension,52,91303,10,2,0,1,0,0,1,48,1
old_age_pension,80,276159,2,0,1,1,0,0,2,60,1
old_age_pension,40,43034,3,0,1,1,0,0,2,14,1
widow_pension,23,285037,7,1,1,1,0,0,1,8,1
old_age_pension,33,187452,5,2,1,1,0,0,0,2,1
ration_card,19,211074,4,0,1,1,0,0,0,60,0
income_certificate,41,212424,2,1,1,1,0,0,0,3,0
ayushman,76,23285,10,1,1,0,0,0,2,51,0
income_certificate,61,196680,10,2,1,0,0,1,0,5,1
widow_pension,85,46180,7,2,1,1,0,1,0,40,1
old_age_pension,75,231924,3,1,0,1,0,0,2,13,1
old_age_pension,21,130595,10,0,1,1,0,0,1,40,1
caste_certificate,18,165900,1,1,0,1,0,0,2,35,1
ayushman,32,288497,4,0,1,1,0,0,0,58,1
widow_pension,22,263056,9,1,1,1,0,0,0,57,1
ayushman,26,52024,1,0,1,1,0,0,2,44,0
ration_card,41,33978,2,1,1,0,0,1,0,39,0
income_certificate,76,232913,7,1,1,1,0,0,0,48,0
income_certificate,53,246793,6,0,1,1,0,1,1,38,0
old_age_pension,77,200586,2,1,1,1,1,0,1,27,1
ayushman,53,299063,8,3,1,1,0,0,1,57,1
old_age_pension,67,295556,5,0,1,1,0,1,2,52,0
ration_card,37,99557,4,0,1,1,0,0,1,31,0
caste_certificate,57,235721,7,1,1,1,0,0,2,25,1
caste_certificate,80,222336,3,2,1,1,0,0,1,50,1
income_certificate,41,103222,1,1,1,1,0,0,2,12,0
old_age_pension,32,30996,7,0,1,1,0,0,1,4,1
ration_card,46,62693,6,0,1,1,0,0,1,58,0
income_certificate,80,81389,7,1,1,1,0,0,0,47,1
ration_card,85,68847,5,0,1,1,0,0,3,51,0
ration_card,70,126203,5,0,1,1,0,0,2,12,0
income_certificate,44,274729,2,0,0,1,1,0,1,11,1
widow_pension,53,20851,1,2,1,1,0,0,2,25,1
widow_pension,83,296928,3,3,1,1,1,1,2,45,0
ration_card,32,144910,8,1,0,1,0,0,1,19,1
widow_pension,84,170993,4,1,1,1,0,0,2,20,1
income_certificate,72,96703,9,1,1,1,1,0,2,47,1
ration_card,58,92844,3,1,1,1,0,0,1,19,0
ration_card,79,34438,3,0,1,1,0,0,0,12,0
ration_card,48,47715,1,0,1,1,0,0,0,42,1
widow_pension,34,250383,5,0,1,1,0,0,1,37,1
old_age_pension,36,220669,6,2,0,1,0,0,0,7,1
caste_certificate,64,35324,5,2,1,1,1,0,0,5,1
income_certificate,67,107815,2,3,1,1,1,0,0,26,1
caste_certificate,75,99870,6,0,0,1,0,0,1,56,0
ration_card,18,186423,3,0,1,1,0,0,0,49,1
widow_pension,59,253809,4,1,1,1,0,0,1,17,1
widow_pension,26,20056,1,2,1,1,0,0,1,5,1
caste_certificate,64,175411,4,1,1,1,0,0,1,49,1
income_certificate,83,42359,5,0,0,1,0,0,0,48,0
widow_pension,32,75692,6,1,1,0,0,0,3,23,0
old_age_pension,69,286872,8,1,1,1,0,0,3,42,1
caste_certificate,84,39856,7,0,1,1,0,0,0,9,0
old_age_pension,79,230243,6,0,1,1,0,0,1,27,1
income_certificate,72,123192,4,0,1,1,0,0,1,39,1
ration_card,85,257529,1,1,1,1,0,0,0,46,1
ration_card,35,113500,2,0,0,1,1,0,0,4,1
old_age_pension,76,232438,6,0,0,1,0,1,1,32,1
widow_pension,58,132745,1,0,1,1,0,1,2,37,1
widow_pension,45,186730,2,3,0,0,0,0,1,11,1
caste_certificate,33,95970,10,2,1,1,0,0,3,13,1
widow_pension,82,226653,6,0,1,1,0,0,1,57,1
old_age_pension,61,58820,10,0,1,1,0,0,0,20,0
ayushman,62,23317,10,0,1,0,0,0,0,24,0
ration_card,44,148561,10,2,0,1,0,0,1,40,1
ayushman,63,272936,4,2,1,1,0,0,2,20,1
old_age_pension,33,289514,1,2,1,1,1,0,1,3,1
income_certificate,30,207174,8,0,1,1,0,0,1,48,0
old_age_pension,33,119855,1,0,1,1,1,0,1,44,1
ration_card,47,215134,9,0,1,1,0,1,1,49,1
income_certificate,22,118696,2,0,1,1,0,1,1,1,0
ayushman,69,275741,1,0,1,0,0,0,3,12,1
caste_certificate,78,31279,10,1,1,1,0,0,3,46,1
old_age_pension,20,124002,7,0,1,1,0,0,3,34,1
caste_certificate,63,218857,6,0,1,1,1,0,2,36,1
ayushman,43,197605,7,1,0,1,0,0,0,5,1
ayushman,85,237847,2,1,1,0,0,0,0,58,1
ration_card,34,90686,8,1,0,1,0,0,3,24,1
ayushman,56,191011,7,0,1,1,0,0,0,8,1
